codeAiot,id_icpe,raisonSociale,libelle_complet,numeroSiret,adresse1,adresse2,adresse3,codePostal,codeInsee,commune,nom_commune,epci_siren,epci_nom,longitude,latitude,regimeVigueur,statutSeveso,prioriteNationale,ied,url,audit_class,audit_group,forward_distance_m,forward_score,forward_type,forward_label,forward_citycode,forward_lat,forward_lon,forward_error,reverse_citycode,reverse_label,pip_in_commune,sentinel_flags,stored_in_reserve,geocoded_in_reserve,stored_reserve_distance_m,geocoded_reserve_distance_m,reserve_ambiguous,reserve_boundary_proximity
0005201164,5201164,CENTRE DE RECUPERATION DU LIBOURNAIS,CENTRE DE RECUPERATION DU LIBOURNAIS — Saint-Émilion,34183141000012,Les Vergnes,,,33330,33394,Saint-Émilion,Saint-Émilion,200035533,CC du Grand Saint Emilionnais,-0.199753,44.893437,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201164,address_unresolvable_commune_ok,petit,759.393338,0.391176,street,Allée des Vignes 33330 Saint-Émilion,33394,44.900248,-0.199046,,33394,816 Route de Castillon 33330 Saint-Émilion,TRUE,,none,none,6100882.578378,6101133.8454,FALSE,FALSE
0003105482,3105482,ANALYTICAL STANDART SOLUTIONS (A2S),ANALYTICAL STANDART SOLUTIONS (A2S),53088990600034,295 avenue de Boulac,,,33127,33422,Saint-Jean-d'Illac,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,-0.807264,44.80736,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105482,very_severe,grand,4563.996747,0.960807,housenumber,295 Avenue de Boulac 33127 Saint-Jean-d'Illac,33422,44.813627,-0.750087,,33422,6 Avenue du Las 33127 Saint-Jean-d'Illac,TRUE,duplicate_coords,none,none,6152069.055771,6147153.559555,FALSE,FALSE
0005200416,5200416,TRUITE ARGENTIERE,TRUITE ARGENTIERE,78177681000017,moulin de la cassadotte,,,33380,33051,Biganos,Biganos,243301504,CA du Bassin d'Arcachon Nord (COBAN),-0.942953,44.63909,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200416,severe,grand,619.58477,0.910191,street,Moulin de la Cassadote 33380 Biganos,33051,44.641007,-0.950306,,,,TRUE,,none,none,6156741.064317,6157499.233127,FALSE,FALSE
0005200298,5200298,BARRAS ALAIN,BARRAS ALAIN,33839868800014,au lieu-dit Le Bardon,,,33500,33015,Arveyres,Arveyres,200070092,CA du Libournais,-0.26492,44.890079,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200298,minor,petit,62.38682,0.5,street,"[OPENCAGE] Bardon, 33500 Arveyres, France",,44.889978,-0.265699,,33015,Bardon 33500 Arveyres,TRUE,,none,none,6106629.273874,6106695.174711,FALSE,FALSE
0053325711,53325711,SCEA DES VIGNOBLES JEAN SORGE,SCEA DES VIGNOBLES JEAN SORGE,39408135000016,CHATEAU DEYON VALENTIN,,,33460,33517,Soussans,Soussans,243301447,CC Médoc Estuaire,-0.688379,45.049992,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325711,wrong_commune,grand,976.126908,0.442879,street,Rue Valentin Deyrem 33460 Soussans,33517,45.058699,-0.689962,,33268,"La Bégorce 33460 Margaux-Cantenac,Margaux",TRUE,,none,none,6152409.104152,6152953.861723,FALSE,FALSE
0053316122,53316122,SCEV DUVERGNON,SCEV DUVERGNON,40054878000016,La Plagne,,,33570,33342,Puisseguin,Puisseguin,200035533,CC du Grand Saint Emilionnais,-0.055657,44.949449,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053316122,address_unresolvable_commune_ok,petit,104.163457,0.331745,street,Impasse de La Plaigne 33570 Puisseguin,33342,44.948545,-0.05531,,33342,6 Rue de la Reine Margot 33570 Puisseguin,TRUE,,none,none,6090441.897069,6090368.558038,FALSE,FALSE
0005206508,5206508,LE CAM C.,LE CAM C.,46910802100012,77 Avenue de Marcheprime,,,33380,33555,Marcheprime,Marcheprime,243301504,CA du Bassin d'Arcachon Nord (COBAN),-0.843438,44.698731,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206508,severe,grand,529.132207,0.669102,housenumber,77 Avenue de Testemaure 33380 Marcheprime,33555,44.700372,-0.837154,,33555,1 Lotissement Hameau des Sittelles 33380 Marcheprime,TRUE,,none,none,6150391.90687,6149894.393397,FALSE,FALSE
0005208957,5208957,APPLICATION METALLISATION PEINTURE,APPLICATION METALLISATION PEINTURE,48003395000019,Lieu-dit Les Places,,,33640,33007,Arbanats,Arbanats,200069581,CC Convergence Garonne,-0.3984,44.675052,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208957,address_unresolvable_commune_ok,petit,528.005868,0.362385,street,Chemin des Places 33640 Arbanats,33007,44.679193,-0.401668,,33007,4 Impasse des Martinets 33640 Arbanats,TRUE,,none,none,6108820.190544,6109307.51213,FALSE,FALSE
0005208050,5208050,MAIRIE - Latresne,MAIRIE - Latresne,,Port de l'Homme,,,33360,33234,Latresne,Latresne,243301439,CC des Portes de l'Entre-Deux-Mers,-0.505244,44.784401,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208050,severe,grand,743.238609,0.744419,street,Port de l’Homme-Sud 33360 Latresne,33234,44.78331,-0.514535,,33234,38 Chemin du Port de l’Homme 33360 Latresne,TRUE,,none,none,6123554.961791,6124348.687291,FALSE,FALSE
0100056253,100056253,REY'SCHARK,REY'SCHARK,80815245800028,8 RUE LEON MORIN,,,33600,33318,PESSAC,Pessac,243300316,Bordeaux Métropole,-0.6669,44.7955,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100056253,ok,,7.272667,0.967203,housenumber,8 Rue Léon Morin 33600 Pessac,33318,44.795517,-0.666811,,33318,8 Rue Léon Morin 33600 Pessac,TRUE,,none,none,6138756.001974,6138748.689615,FALSE,FALSE
0005206006,5206006,SEMA,SEMA,35180609600019,Les Abatilles,157 Boulevard de la Côte d'Argent,,33120,33009,Arcachon,Arcachon,243300563,CA Bassin d'Arcachon Sud (COBAS),-1.190583,44.64889,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206006,suspicious,petit,409.882679,0.559099,street,Avenue des Abatilles 33120 Arcachon,33009,44.649763,-1.185549,,33009,134 Boulevard Cote d’Argent 33120 Arcachon,TRUE,,none,none,6179795.146889,6179374.849659,FALSE,FALSE
0005212434,5212434,EARL DU MOREAU,EARL DU MOREAU,50809440600016,7 LE BOURG,,,33890,33133,Coubeyrac,Coubeyrac,243301454,CC Castillon/Pujols,0.056885,44.780843,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212434,suspicious,petit,364.222251,0.936202,housenumber,7 Le Bourg 33890 Coubeyrac,33133,44.783936,0.058404,,33133,3 La Rouye 33890 Coubeyrac,TRUE,duplicate_coords,none,none,6072440.912702,6072447.008255,FALSE,FALSE
0005201298,5201298,PENA ENVIRONNEMENT (ex MAGNEN SAS),PENA ENVIRONNEMENT (ex MAGNEN SAS),33231850000011,L'oustalot,,,33710,33500,Samonac,Samonac,200023794,CC de Blaye,-0.572953,45.073333,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201298,suspicious,petit,448.261622,0.5,street,"[OPENCAGE] Tallet, 33710 Samonac, France",,45.072984,-0.57864,,33500,Rue de la Fontaine Saint Justin 33710 Samonac,TRUE,,none,none,6143013.465303,6143513.046181,FALSE,FALSE
0005208816,5208816,SOCIETE NETTO-PRESS,SOCIETE NETTO-PRESS,,"15, place des Martyrs de la Résistance",,,33000,33063,Bordeaux,Bordeaux,243300316,Bordeaux Métropole,-0.571086,44.852911,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208816,severe,grand,1610.783566,0.878966,housenumber,15 Place Martyrs de la Résistance 33000 Bordeaux,33063,44.841774,-0.584152,,33063,4 Rue Minvielle 33000 Bordeaux,TRUE,duplicate_coords,none,none,6132686.907575,6133361.468486,FALSE,FALSE
0005206798,5206798,SICTOM SUD GIRONDE (ex langonnais),SICTOM SUD GIRONDE (ex langonnais),25330057800015,Z.A. de Dumez,,,33210,33227,Langon,Langon,200043974,CC du Sud Gironde,-0.239677,44.541888,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206798,very_severe,grand,4840.355321,0.5,street,"[OPENCAGE] Route de Langon, 33210 Roaillan, France",,44.506603,-0.275433,,33227,3 Rue Marcel Paul 33210 Langon,TRUE,,none,none,6088277.954565,6089903.075649,FALSE,FALSE
0005204787,5204787,GERLAND ROUTES-St Michel de Rieufret,GERLAND ROUTES-St Michel de Rieufret,38407762400011,Plateforme autoroutière ASF-Autor A62,ST MICHEL DE RIEUFRET,,33720,33452,Saint-Michel-de-Rieufret,Saint-Michel-de-Rieufret,200069581,CC Convergence Garonne,-0.430446,44.621041,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204787,address_imprecise,grand,1127.339229,0.745532,municipality,Saint-Michel-de-Rieufret,33452,44.627529,-0.441392,,33452,9 Route de Landiras 33720 Saint-Michel-de-Rieufret,TRUE,,none,none,6109248.912666,6110541.853675,FALSE,FALSE
0005207551,5207551,MAIRIE - Macau,MAIRIE - Macau,21330262300011,Cantelaude,,,33460,33262,Macau,Macau,243301447,CC Médoc Estuaire,-0.625628,45.002516,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207551,address_unresolvable_commune_ok,petit,814.29473,0.306678,street,Chemin de Canteloup 33460 Macau,33262,44.998807,-0.634558,,33262,8 Chemin de Canteloup 33460 Macau,TRUE,,none,none,6144526.467339,6145166.134152,FALSE,FALSE
0005200400,5200400,SIFA (sté  industrielle et forestiere ),SIFA (sté  industrielle et forestiere ),32978918400028,20 zi Règue,,,33830,33042,Belin-Béliet,Belin-Béliet,243301405,CC du Val de l'Eyre,-0.819758,44.52842,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200400,address_imprecise,grand,5598.204852,0.5,municipality,"[OPENCAGE] Belin-Béliet, Gironde, France",,44.485885,-0.78199,,33042,2ter Rue Nicolas Bremontier 33830 Belin-Béliet,TRUE,,none,none,6140456.188344,6135071.161871,FALSE,FALSE
0100033598,100033598,SARL ACTI FROID 33,SARL ACTI FROID 33,39827562800038,433 CHE DE LEYSOTTE,,,33140,33550,VILLENAVE D'ORNON,Villenave-d'Ornon,243300316,Bordeaux Métropole,-0.579361,44.786375,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100033598,ok,,0.577945,0.76514,housenumber,433 Chemin de Leysotte 33140 Villenave-d'Ornon,33550,44.78638,-0.579359,,33550,433 Chemin de Leysotte 33140 Villenave-d'Ornon,TRUE,,none,none,6130379.39256,6130379.440577,FALSE,FALSE
0053323899,53323899,ARNAUD CHATEAUX SAINT ESTEPHE ET POMYS,ARNAUD CHATEAUX SAINT ESTEPHE ET POMYS,32151204800018,,Château Saint-Estèphe et Pomys,,33180,33395,Saint-Estèphe,Saint-Estèphe,200069995,CC Médoc Coeur de Presqu'île,-0.784616,45.242464,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053323899,minor,petit,36.881797,0.789358,street,Château Pomys 33180 Saint-Estèphe,33395,45.242746,-0.784368,,33395,Château Pomys 33180 Saint-Estèphe,TRUE,,none,none,6170013.174761,6170003.687838,FALSE,FALSE
0005208810,5208810,VIGNOBLES DUCOURT,VIGNOBLES DUCOURT,40422594800011,18 ROUTE DE MONTIGNAC,LD LE HOURC,,33760,33215,Ladaux,Ladaux,200069599,CC Rurales de l'Entre-Deux-Mers,-0.248019,44.704367,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208810,minor,petit,83.726622,0.943407,housenumber,18 Route de Montignac 33760 Ladaux,33215,44.70499,-0.248614,,33215,33760 Ladaux,TRUE,,none,none,6096520.620506,6096603.326712,FALSE,FALSE
0003106010,3106010,MADAME PETRAULT Virgine- TANTILLO,MADAME PETRAULT Virgine- TANTILLO,91995895900018,86 bis route de Lilaire,,,33830,33042,Belin-Béliet,Belin-Béliet,243301405,CC du Val de l'Eyre,-0.771214,44.48054,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106010,very_severe,grand,7143.742745,0.840827,housenumber,86bis Route de Lilaire 33830 Belin-Béliet,33042,44.433554,-0.832599,,,,TRUE,duplicate_coords,none,none,6133844.448553,6137304.353711,FALSE,FALSE
0100034991,100034991,SYNDIC COPROP RES LONGCHAMP 2000,SYNDIC COPROP RES LONGCHAMP 2000,37749798700018,281 AV DE LA LIBERATION,,,33110,33069,LE BOUSCAT,Le Bouscat,243300316,Bordeaux Métropole,-0.60453,44.867034,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100034991,suspicious,petit,126.735538,0.490932,housenumber,281 Avenue de la Libération Charles de Gaulle 33110 Le Bouscat,33069,44.866367,-0.605834,,33069,14 Avenue du 8 Mai 1945 33110 Le Bouscat,TRUE,,none,none,6136374.327846,6136462.105398,FALSE,FALSE
0003105933,3105933,Chantier Métallurgique Pointe de Grave,Chantier Métallurgique Pointe de Grave,33898659900029,ZI Trompeloup,,,33250,33314,Pauillac,Pauillac,200069995,CC Médoc Coeur de Presqu'île,-0.763446,45.197675,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105933,address_unresolvable_isolated,grand,3145.194435,0.328428,street,Zone Industrielle de Trompeloup 33250 Pauillac,33314,45.224609,-0.751184,,,,TRUE,duplicate_coords,none,none,6166027.175339,6166157.222146,FALSE,FALSE
0100289634,100289634,SELF BETON BIGANOS,SELF BETON BIGANOS,95323850800014,178 AVENUE DE LA COTE DARGENT,,,33380,33051,Biganos,Biganos,243301504,CA du Bassin d'Arcachon Nord (COBAN),-0.954008,44.644067,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100289634,address_unresolvable_commune_ok,petit,1268.351152,0.304011,street,Rue de la Gare 33380 Biganos,33051,44.637446,-0.967062,,33051,178 Avenue de la Côte d’Argent 33380 Biganos,TRUE,,none,none,6157976.481515,6158865.50579,FALSE,FALSE
0003105066,3105066,DARTESS (ex NEMO INVEST SAS),DARTESS (ex NEMO INVEST SAS),42418554400063,Route d'Anglumeau,,,33450,33207,Izon,Izon,200070092,CA du Libournais,-0.351789,44.912498,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105066,suspicious,petit,288.786568,0.961399,street,Route d'Anglumeau 33450 Izon,33207,44.911767,-0.34827,,33207,166bis Rue des Maures 33450 Izon,TRUE,,none,none,6115536.953418,6115184.239893,FALSE,FALSE
0005207644,5207644,LANGLOIS Bernard,LANGLOIS Bernard,53753072700016,"40, Avenue Rambaud",,,33650,33213,La Brède,La Brède,243301264,CC de Montesquieu,-0.500842,44.67128,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207644,suspicious,petit,373.024941,0.816218,housenumber,40 Avenue de Rambaud 33650 La Brède,33213,44.672775,-0.496619,,33213,33 Avenue de Rambaud 33650 La Brède,TRUE,,none,none,6117955.28881,6117640.084582,FALSE,FALSE
0005200597,5200597,LA CORNUBIA,LA CORNUBIA,45820176100012,"85, Quai de Brazza",B.P. N° 55,,33000,33063,Bordeaux,Bordeaux,243300316,Bordeaux Métropole,-0.544338,44.856094,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200597,address_unresolvable_commune_ok,petit,2832.882352,0.377431,street,Quai de la Grave 33000 Bordeaux,33063,44.834842,-0.564155,,33063,Place Geneviève de Gaulle-Anthonioz 33100 Bordeaux,TRUE,,none,none,6130404.250556,6131226.169054,FALSE,FALSE
0005207606,5207606,BORDEAUX METROPOLE,BORDEAUX METROPOLE — Pessac — Le Bourgailh,34868793000019,Le Bourgailh,2 Chemin de la Princesse,,33600,33318,Pessac,Pessac,243300316,Bordeaux Métropole,-0.663134,44.808216,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207606,suspicious,petit,244.807783,0.54348,street,Avenue du Bourgailh 33600 Pessac,33318,44.806015,-0.663061,,33318,12 Rue Homère 33600 Pessac,TRUE,,none,none,6138997.329841,6138889.642075,FALSE,FALSE
0003106565,3106565,PEAB - PIECES ENTRETIEN AUTO BORDELAIS,PEAB — PIECES ENTRETIEN AUTO BORDELAIS,79002151300029,Zone d'activité du Pot au Pin,"5, Chemin Saint Raymond",,33611,33122,Cestas,Cestas,243301165,CC Jalle-Eau-Bourde,-0.72796,44.723719,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106565,very_severe,grand,357831.194334,0.5,street,"[OPENCAGE] Zone d’Activité les Pins, 34800 Aspiran, France",,43.569828,3.459274,,,,TRUE,duplicate_coords,none,none,6141019.327398,5710316.131581,FALSE,FALSE
0005214106,5214106,SCEA GROMEL BEL AIR,SCEA GROMEL BEL AIR,40904234800014,3 chemin du Moulin à Vent,,,33240,33317,Périssac,Périssac,243301397,CC du Fronsadais,-0.316626,45.021278,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214106,severe,grand,1452.696689,0.593946,housenumber,3 Rue du Moulin à Vent 33240 Périssac,33317,45.013074,-0.302243,,33317,4quater Lieu Dit le Grand Lesnier 33240 Périssac,TRUE,,none,none,6117382.24174,6115700.25817,FALSE,FALSE
0053318431,53318431,CHATEAU MONDOT,CHATEAU MONDOT,59725003400019,CHATEAU TROPLONG MONDOT,CHATEAU MONDOT,,33330,33394,Saint-Émilion,Saint-Émilion,200035533,CC du Grand Saint Emilionnais,-0.142029,44.888778,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318431,address_unresolvable_commune_ok,petit,33.79506,0.350128,street,Route de Mondot 33330 Saint-Émilion,33394,44.889035,-0.1418,,33394,505 Route de Mondot 33330 Saint-Émilion,TRUE,,none,none,6095441.301945,6095432.480896,FALSE,FALSE
0003106795,3106795,KOBA GLOBAL SERVICES,KOBA GLOBAL SERVICES,41752507800131,5 avenue de Guitayne,Parc d'activité Paola ZA du Courneau,,33610,33090,Canéjan,Canéjan,243301165,CC Jalle-Eau-Bourde,-0.65466,44.757555,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106795,severe,grand,1556.241708,0.955826,housenumber,5 Avenue de Guitayne 33610 Canéjan,33090,44.76156,-0.673546,,,,TRUE,duplicate_coords,none,none,6135901.559823,6137803.010551,FALSE,FALSE
0003106862,3106862,SEPUR (TRIGIRONDE),SEPUR (TRIGIRONDE),35005058900240,8 route de la Pinière,,,33910,33393,Saint-Denis-de-Pile,Saint-Denis-de-Pile,200070092,CA du Libournais,-0.157413,44.998399,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106862,suspicious,petit,277.97172,0.956716,housenumber,8 Route de la Pinière 33910 Saint-Denis-de-Pile,33393,45.000665,-0.158906,,,,TRUE,,none,none,6101914.776718,6102154.924648,FALSE,FALSE
0053320024,53320024,CIAVG  Club International Amis Vins Gast,CIAVG  Club International Amis Vins Gast,32336167500115,,137 le bourg,,33620,33123,Cézac,Cézac,243301181,CC Latitude Nord Gironde,-0.453281,45.083128,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320024,address_unresolvable_commune_ok,petit,997.966293,0.312665,street,Rue Laurent Bourgnon 33620 Cézac,33123,45.083321,-0.465989,,33123,108 Rue de la Fontaine 33620 Cézac,TRUE,,none,none,6132619.831474,6133780.005495,FALSE,FALSE
0005212436,5212436,EARL VIGNOBLES LOPEZ,EARL VIGNOBLES LOPEZ,31960709900011,LD L HERMITAGE N°1,,,33540,33446,Saint-Martin-du-Puy,Saint-Martin-du-Puy,200069599,CC Rurales de l'Entre-Deux-Mers,-0.024885,44.666599,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212436,minor,petit,29.7498,0.462143,street,Impasse de l'Hermitage 33540 Saint-Martin-du-Puy,33446,44.666401,-0.025138,,33446,104 Impasse de l'Hermitage 33540 Saint-Martin-du-Puy,TRUE,,none,none,6074550.451138,6074564.210225,FALSE,FALSE
0005200280,5200280,SIORAT - Arsac,SIORAT — Arsac,67682013700054,,,,33460,33012,Arsac,Arsac,243301447,CC Médoc Estuaire,-0.687723,44.996463,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200280,address_imprecise,grand,95.359348,0.7,locality,"[OPENCAGE] 33460 Arsac, France",,44.997187,-0.688374,,33012,431 Avenue Jean-Luc Vonderheyden 33460 Arsac,TRUE,,none,none,6149884.9319,6149977.341089,FALSE,FALSE
0053326368,53326368,SCEA DU MAYNE VIEIL,SCEA DU MAYNE VIEIL,35064749100017,,4 RTE DE SAILLANS,,33133,33179,Galgon,Galgon,243301397,CC du Fronsadais,-0.276068,44.976782,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326368,suspicious,petit,484.497052,0.757413,housenumber,4 Route de Saillans 33133 Galgon,33179,44.979217,-0.27096,,33179,1 le Mayne Vieil 33133 Galgon,TRUE,,none,none,6111650.314061,6111300.577685,FALSE,FALSE
