codeAiot;raisonSociale;adresse1;adresse2;adresse3;codePostal;codeInsee;commune;codeNaf;numeroSiret;coordonneeX;coordonneeY;systemeCoordonnees;longitude;latitude;bovins;porcs;volailles;carriere;eolienne;industrie;prioriteNationale;statutSeveso;ied;serviceAiot;etatActivite;regimeVigueur;url;structure;etablissement;libelle_complet;nom_commune;epci_siren;epci_nom
0100056269;CELINE PRESSING;1 ESPLANADE CHARLES DE GAULLE;;;33600;33318;PESSAC;96;79196276400019;412905;6418377;2154;-0.632016;44.805112;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100056269;CELINE PRESSING;;CELINE PRESSING;Pessac;243300316;Bordeaux Métropole
0100007282;REY GUY;1 PEYRAUD;;;33390;33100;Cars;01;39176685400015;416612;6453201;2154;-0.605286;45.119854;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100007282;REY GUY;;REY GUY;Cars;200023794;CC de Blaye
0003103179;MASE;170 Avenue du Maréchal Leclerc;;;33130;33039;Bègles;;80901951600016;419853;6418400;2154;-0.54425;44.80816;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103179;MASE;;MASE;Bègles;243300316;Bordeaux Métropole
0100008459;SABAS EURL;7 chemin de Monfaucon;;;33127;33273;Martignas-sur-Jalle;49;53095926100021;403203;6423816;2154;-0.757846;44.849941;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100008459;SABAS EURL;;SABAS EURL;Martignas-sur-Jalle;243300316;Bordeaux Métropole
0005208949;MAISON GINESTET SA;19 AV DE FONTENILLE;;;33360;33099;Carignan-de-Bordeaux;46;45420280500064;423823;6418334;2154;-0.494053;44.809159;false;false;false;false;false;true;false;Non Seveso;false;DDPP 33;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208949;MAISON GINESTET SA;;MAISON GINESTET SA;Carignan-de-Bordeaux;243301355;CC les Coteaux Bordelais
0003107199;CEMEX GRANULATS SUD OUEST;CHE DE JARRY;;;33610;33122;CESTAS;08;89695029200160;404900;6409700;2154;-0.72796;44.723719;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107199;CEMEX GRANULATS SUD OUEST;CESTAS;CEMEX GRANULATS SUD OUEST — CESTAS;Cestas;243301165;CC Jalle-Eau-Bourde
0053318700;EARL VIGNOBLES REYNAUD;;46 AV MAURICE LACHATRE;;33640;33007;Arbanats;01;42051149500012;430502;6402699;2154;-0.401145;44.671156;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318700;EARL VIGNOBLES REYNAUD;;EARL VIGNOBLES REYNAUD;Arbanats;200069581;CC Convergence Garonne
0005211889;SARL CHATEAU BOIS NOIR;BOIS NOIR;;;33230;33264;Maransin;01;40077341200020;443441;6446119;2154;-0.260655;45.066647;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211889;SARL CHATEAU BOIS NOIR;;SARL CHATEAU BOIS NOIR;Maransin;200070092;CA du Libournais
0005212409;EARL DIDIER ARNAUD;13 LA MARTINGUE;;;33410;33288;Monprimblanc;01;39488415900010;442357;6397605;2154;-0.249061;44.62983;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212409;EARL DIDIER ARNAUD;;EARL DIDIER ARNAUD;Monprimblanc;200069581;CC Convergence Garonne
0005206179;GIANELLI  Dominique;Martin-Porc;;;33320;33162;Eysines;;;411035;6427446;2154;-0.660955;44.885899;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206179;GIANELLI  Dominique;;GIANELLI  Dominique;Eysines;243300316;Bordeaux Métropole
0005201243;LYONNET;12, Allée du Bedat;;;33650;33448;Saint-Médard-d'Eyrans;16;96550427700041;421248;6408823;2154;-0.521226;44.722586;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201243;LYONNET;;LYONNET;Saint-Médard-d'Eyrans;243301264;CC de Montesquieu
0005212216;SCEA DES VIGNOBLES JEAN ANNEY;2 Rue du Pigeonnier; -- ;;33180;33395;Saint-Estèphe;01;34225222800024;402795;6470213;2154;-0.791187;45.267041;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212216;SCEA DES VIGNOBLES JEAN ANNEY;;SCEA DES VIGNOBLES JEAN ANNEY;Saint-Estèphe;200069995;CC Médoc Coeur de Presqu'île
0003101877;TRANSGOURMET OPERATIONS;2 Avenue du Vieux Moulin;ZI de la Lande;;33450;33433;Saint-Loubès;;43392733200737;427444;6430710;2154;-0.455148;44.921911;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101877;TRANSGOURMET OPERATIONS;;TRANSGOURMET OPERATIONS;Saint-Loubès;243301249;CC Les Rives de la Laurence
0100288458;SELFBETON AILLAS;4 Rue des Chanterelles;;;33124;33002;Aillas;;91210855200015;457260;6383133;2154;-0.054261;44.505004;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100288458;SELFBETON AILLAS;;SELFBETON AILLAS;Aillas;200044394;CC du Réolais en Sud Gironde
0005207819;GRELIER & FILS;Comteau de Roubisque;;;33820;33374;Saint-Aubin-de-Blaye;43;38441797800010;420839;6466753;2154;-0.559349;45.243479;false;false;false;true;false;false;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207819;GRELIER & FILS;;GRELIER & FILS;Saint-Aubin-de-Blaye;243300811;CC de l'Estuaire
0100042723;GARAGE COSTANTINI;133 bis Avenue de l'Alouette;;;33700;33281;Mérignac;;92785253300011;410462;6420835;2154;-0.66432;44.826202;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100042723;GARAGE COSTANTINI;;GARAGE COSTANTINI;Mérignac;243300316;Bordeaux Métropole
0100036283;MENUISERIE JACQUET;4 RUE DE LA CAVALLE;ZI DE LA BRIQUETERIE;;33610;33090;CANEJAN;43;47983798100014;410077;6414950;2154;-0.665731;44.773115;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100036283;MENUISERIE JACQUET;;MENUISERIE JACQUET;Canéjan;243301165;CC Jalle-Eau-Bourde
0053326543;EARL FAURE ET FILS;;4, Chemin de Niotet;;33240;33470;Saint-Romain-la-Virvée;;43283840700018;432721;6436023;2154;-0.391226;44.971761;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326543;EARL FAURE ET FILS;;EARL FAURE ET FILS;Saint-Romain-la-Virvée;243301397;CC du Fronsadais
0005206701;3F FORMATION;Craste de l'Abeilley;;;33380;33284;Mios;85;38785112400033;397124;6402818;2154;-0.821837;44.658487;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206701;3F FORMATION;;3F FORMATION;Mios;243301504;CA du Bassin d'Arcachon Nord (COBAN)
0005206170;SHELL - (ex total fina Elf);Relais de Gazinet - A 63;;;33610;33122;Cestas;68;78013017514167;408416;6411696;2154;-0.684783;44.743155;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206170;SHELL;(ex total fina Elf);SHELL — (ex total fina Elf);Cestas;243301165;CC Jalle-Eau-Bourde
0003104238;PASCAL Guillaume (DAXAP VITI);avenue Jean Cailleau;;;33370;33496;Salleb?uf;;79299283600017;431949;6421203;2154;-0.392934;44.838154;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation sans titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104238;PASCAL Guillaume (DAXAP VITI);;PASCAL Guillaume (DAXAP VITI);Sallebœuf;243301355;CC les Coteaux Bordelais
0005208163;SAS ROZIER;lieu-dit Cottière;;;33290;33056;PAREMPUYRE;46;35158439600029;416510;6430266;2154;-0.593313;44.913525;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208163;SAS ROZIER;;SAS ROZIER;Blanquefort;243300316;Bordeaux Métropole
0053326627;EARL DOMINIQUE LAFOSSE;Clos Bourgelat;;;33720;33120;Cérons;;47837327700019;434275;6397287;2154;-0.35069;44.623929;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326627;EARL DOMINIQUE LAFOSSE;;EARL DOMINIQUE LAFOSSE;Cérons;200069581;CC Convergence Garonne
0003105022;SJDM;110 chemin de la poudrière;;;33127;33422;Saint-Jean-d'Illac;46;41501922300015;399075;6419279;2154;-0.807264;44.80736;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105022;SJDM;;SJDM;Saint-Jean-d'Illac;243301165;CC Jalle-Eau-Bourde
0005212522;GAUTHIER CHRISTELLE;CHATEAU PLATON;1, PLANTON;;33350;33468;Sainte-Radegonde;01;53221753600012;463130;6416894;2154;0.003413;44.810746;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212522;GAUTHIER CHRISTELLE;;GAUTHIER CHRISTELLE;Sainte-Radegonde;243301454;CC Castillon/Pujols
0053326676;BORDEAUX VIANDES (SA);;ZI de Couvertaire;;33450;33433;Saint-Loubès;46;34788966900029;427989;6430451;2154;-0.448104;44.919796;false;false;false;false;false;false;false;;false;DDPP 33;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326676;BORDEAUX VIANDES (SA);;BORDEAUX VIANDES (SA);Saint-Loubès;243301249;CC Les Rives de la Laurence
0005207616;BORDEAUX METROPOLE;Route de Saint-Aubin;;;33320;33519;Le Taillan-Médoc;84;24330031600011;408143;6429815;2154;-0.698946;44.905992;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207616;BORDEAUX METROPOLE;Le Taillan-Médoc;BORDEAUX METROPOLE — Le Taillan-Médoc;Le Taillan-Médoc;243300316;Bordeaux Métropole
0053326670;SCEA BELVUE LES FILIERES;Château Belvue;;;33540;33399;Saint-Félix-de-Foncaude;;39120200900018;454962;6399667;2154;-0.091287;44.652933;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326670;SCEA BELVUE LES FILIERES;;SCEA BELVUE LES FILIERES;Saint-Félix-de-Foncaude;200069599;CC Rurales de l'Entre-Deux-Mers
0005207783;MAIRIE - Soulac;Zone Artisanale - Palu de Bert-Est;;;33780;33514;Soulac-sur-Mer;;21330514700018;380852;6497948;2154;-1.088918;45.506616;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207783;MAIRIE - Soulac;;MAIRIE - Soulac;Soulac-sur-Mer;200070720;CC Médoc Atlantique
0005208948;LES VIGNERONS DE TUTIAC;6 RUE LOUIS PASTEUR;;;33240;33259;Lugon-et-l'Île-du-Carnay;11;39259892600096;436734;6434439;2154;-0.339521;44.959052;false;false;false;false;false;true;false;Non Seveso;false;DDPP 33;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208948;LES VIGNERONS DE TUTIAC;Lugon-et-l'Île-du-Carnay;LES VIGNERONS DE TUTIAC — Lugon-et-l'Île-du-Carnay;Lugon-et-l'Île-du-Carnay;243301397;CC du Fronsadais
0005200310;SCEA STURGEON;1501 route de l'Etang;;;33730;33026;Balizac;03;40169280100046;427975;6380785;2154;-0.421022;44.473078;false;false;false;false;false;true;false;Non Seveso;false;DDPP 33;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200310;SCEA STURGEON;;SCEA STURGEON;Balizac;200043974;CC du Sud Gironde
0005205999;SAGNE CUISINES;ZI des Grignons;BP 21;;33190;33352;La Réole;31;87810454600014;457102;6392481;2154;-0.060804;44.58904;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205999;SAGNE CUISINES;;SAGNE CUISINES;La Réole;200044394;CC du Réolais en Sud Gironde
0005209447;ANTONY Alain;5 rue du Commandant Charcot;;;33290;33056;Blanquefort;;42485804100017;414459;6431187;2154;-0.619808;44.920966;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209447;ANTONY Alain;;ANTONY Alain;Blanquefort;243300316;Bordeaux Métropole
0005211452;VOLTEO;29 avenue de Magudas;;;33185;33200;Le Haillan;46;44813722400045;409354;6426050;2154;-0.681398;44.87264;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211452;VOLTEO;;VOLTEO;Le Haillan;243300316;Bordeaux Métropole
0100030333;DU BOIS DE CHAUFFAGE;23 chemin Lou Tribail;;;33610;33122;CESTAS;47;90991774200019;405138;6413609;2154;-0.727287;44.758974;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100030333;DU BOIS DE CHAUFFAGE;;DU BOIS DE CHAUFFAGE;Cestas;243301165;CC Jalle-Eau-Bourde
0053325125;AFR MANAGEMENT;31 AV DU PARC DES SPORTS;;;33230;33472;SAINT-MEDARD-DE-GUIZIERES;70;80835330400021;460854;6436489;2154;-0.034875;44.986258;false;false;true;false;false;false;false;Non Seveso;false;DDPP 33;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325125;AFR MANAGEMENT;;AFR MANAGEMENT;Saint-Sauveur-de-Puynormand;200070092;CA du Libournais
0053314737;SCEA DU CHATEAU PEDESCLAUX;;Padarnac;;33250;33314;Pauillac;;40073915700016;405136;6463995;2154;-0.757599;45.212123;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053314737;SCEA DU CHATEAU PEDESCLAUX;;SCEA DU CHATEAU PEDESCLAUX;Pauillac;200069995;CC Médoc Coeur de Presqu'île
0005206609;DMBP Dispano SAS;6 rue Lajaunie;BP 35;;33100;33063;Bordeaux;;77811582401285;420100;6423669;2154;-0.54412;44.855651;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206609;DMBP Dispano SAS;;DMBP Dispano SAS;Bordeaux;243300316;Bordeaux Métropole
0005200978;CHANTIERS MODERNES;;;;33689;33281;Mérignac;45;45620191200528;411475;6421287;2154;-0.651783;44.83069;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200978;CHANTIERS MODERNES;;CHANTIERS MODERNES;Mérignac;243300316;Bordeaux Métropole
0005208915;CARROSSERIE COTE D'ARGENT;Zone Industrielle;;;33115;33529;La Teste-de-Buch;;;369030;6396172;2154;-1.171283;44.585937;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208915;CARROSSERIE COTE D'ARGENT;;CARROSSERIE COTE D'ARGENT;La Teste-de-Buch;243300563;CA Bassin d'Arcachon Sud (COBAS)
0005201359;GILLET ALAIN;41 Bis rue des Trois lieues;;;33370;33535;Tresses;70;30461895200010;426883;6422843;2154;-0.457886;44.850928;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201359;GILLET ALAIN;;GILLET ALAIN;Tresses;243301355;CC les Coteaux Bordelais
0005213071;EARL COMIN GUICHENEY;3 LIEU DIT PICONNAT;;;33790;33516;Soussac;01;44516462700017;462320;6408292;2154;-0.002688;44.73308;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213071;EARL COMIN GUICHENEY;;EARL COMIN GUICHENEY;Soussac;200069599;CC Rurales de l'Entre-Deux-Mers
0005205443;ENTREPRISE COURRIAN;Pey de Clair;;;33590;33208;Jau-Dignac-et-Loirac;08;32734196200014;388906;6488916;2154;-0.98008;45.429096;false;false;false;true;false;false;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205443;ENTREPRISE COURRIAN;Jau-Dignac-et-Loirac;ENTREPRISE COURRIAN — Jau-Dignac-et-Loirac;Jau-Dignac-et-Loirac;200070720;CC Médoc Atlantique
0053325093;PETITJEAN-DECELIS CEDRIC DAMIEN;;170, rue de Choisit;;33910;33387;Saint-Ciers-d'Abzac;;52994011600013;442012;6444038;2154;-0.277699;45.047394;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325093;PETITJEAN-DECELIS CEDRIC DAMIEN;;PETITJEAN-DECELIS CEDRIC DAMIEN;Saint-Ciers-d'Abzac;200070092;CA du Libournais
0005201199;SCEA DE MONGLAS;9 route des Machines;;;33112;33424;Saint-Laurent-Médoc;;38485307300011;398023;6456840;2154;-0.843667;45.144692;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201199;SCEA DE MONGLAS;;SCEA DE MONGLAS;Saint-Laurent-Médoc;200069995;CC Médoc Coeur de Presqu'île
0005205171;FILLON  - Lapouyade;La Tuilerie;;;33620;33233;Lapouyade;23;34367488300016;434871;6452429;2154;-0.372866;45.120172;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205171;FILLON;Lapouyade;FILLON — Lapouyade;Laruscade;243301181;CC Latitude Nord Gironde
